station_key,state,site_name,latitude,longitude,well_type,n_seasons,dist_km_H001,dist_km_H004,dist_km_H002,dist_km_H003,min_dist_km_to_any,within_2km,within_5km,within_10km,within_20km
Rewari     Nahar          Mubarikpur      Mubarikpur-DW|28.40333|76.54611,Haryana,Rewari     Nahar          Mubarikpur      Mubarikpur-DW,28.4033333,76.5461111,Dug Well,1,53.93402307137146,51.837858965923374,68.90497217266564,68.5906441702019,51.837858965923374,False,False,False,False
Rewari     Nahar          Mubarikpur     Mubarikpur-DW|28.40333|76.54611,Haryana,Rewari     Nahar          Mubarikpur     Mubarikpur-DW,28.4033333,76.5461111,Dug Well,1,53.93402307137146,51.837858965923374,68.90497217266564,68.5906441702019,51.837858965923374,False,False,False,False
Rewari     Nahar          Ratanthal       Ratanthal-DW|28.38889|76.59444,Haryana,Rewari     Nahar          Ratanthal       Ratanthal-DW,28.3888889,76.5944444,Dug Well,1,49.817798333232,47.836848881094504,66.59082320819304,66.18093125592242,47.836848881094504,False,False,False,False
Rewari     Nahar          Ratanthal      Ratanthal-DW|28.38889|76.59444,Haryana,Rewari     Nahar          Ratanthal      Ratanthal-DW,28.3888889,76.5944444,Dug Well,1,49.817798333232,47.836848881094504,66.59082320819304,66.18093125592242,47.836848881094504,False,False,False,False
Rewari     Rewari         Gurkawas        Gurkawas-DW|28.25278|76.63111,Haryana,Rewari     Rewari         Gurkawas        Gurkawas-DW,28.2527778,76.6311111,Dug Well,1,53.20084620247677,51.918378839507106,76.01775251519281,75.35931317882253,51.918378839507106,False,False,False,False
Rewari     Rewari         Gurkawas       Gurkawas-DW|28.25278|76.63111,Haryana,Rewari     Rewari         Gurkawas       Gurkawas-DW,28.2527778,76.6311111,Dug Well,1,53.20084620247677,51.918378839507106,76.01775251519281,75.35931317882253,51.918378839507106,False,False,False,False
Rewari     Rewari         Hansaka           Hansaka-DW|28.20667|76.68111,Haryana,Rewari     Rewari         Hansaka           Hansaka-DW,28.2066667,76.6811111,Dug Well,1,52.50207801704933,51.577118448279165,77.77292832312952,76.9948572388511,51.577118448279165,False,False,False,False
Rewari     Rewari         Hansaka         Hansaka-DW|28.20667|76.68111,Haryana,Rewari     Rewari         Hansaka         Hansaka-DW,28.2066667,76.6811111,Dug Well,1,52.50207801704933,51.577118448279165,77.77292832312952,76.9948572388511,51.577118448279165,False,False,False,False
Rewari     Rewari         Harinagar         Harinagar-DW|28.19444|76.575,Haryana,Rewari     Rewari         Harinagar         Harinagar-DW,28.1944444,76.575,Dug Well,1,61.437338064933904,60.24271562036393,84.4818697856975,83.83601498305505,60.24271562036393,False,False,False,False
Rewari     Rewari         Harinagar       Harinagar-DW|28.19444|76.575,Haryana,Rewari     Rewari         Harinagar       Harinagar-DW,28.1944444,76.575,Dug Well,1,61.437338064933904,60.24271562036393,84.4818697856975,83.83601498305505,60.24271562036393,False,False,False,False
Rewari     Rewari         Jatuwas           Jatuwas-DW|28.19444|76.575,Haryana,Rewari     Rewari         Jatuwas           Jatuwas-DW,28.1944444,76.575,Dug Well,1,61.437338064933904,60.24271562036393,84.4818697856975,83.83601498305505,60.24271562036393,False,False,False,False
Rewari     Rewari         Jatuwas         Jatuwas-DW|28.19444|76.575,Haryana,Rewari     Rewari         Jatuwas         Jatuwas-DW,28.1944444,76.575,Dug Well,1,61.437338064933904,60.24271562036393,84.4818697856975,83.83601498305505,60.24271562036393,False,False,False,False
Rewari     Rewari         Kumbhawas         Kumbhawas-DW|28.24889|76.66111,Haryana,Rewari     Rewari         Kumbhawas         Kumbhawas-DW,28.2488889,76.6611111,Dug Well,1,51.054062592064845,49.87744548689877,74.75506656377998,74.04851510025254,49.87744548689877,False,False,False,False
Rewari     Rewari         Massani         Massani|28.20556|76.66667,Haryana,Rewari     Rewari         Massani         Massani,28.2055556,76.6666667,unspecified,1,53.64533670832004,52.67549873547811,78.58494931926674,77.82627339787754,52.67549873547811,False,False,False,False
Rewari     Rewari         Rewari            Rewari-PZ|28.19889|76.61833,Haryana,Rewari     Rewari         Rewari            Rewari-PZ,28.1988889,76.6183333,Bore Well,1,57.76360912385338,56.66999209087512,81.69785910353583,80.99928802909916,56.66999209087512,False,False,False,False
Rewari     Rewari         Rewari            Rewari-Pz|28.19889|76.61833,Haryana,Rewari     Rewari         Rewari            Rewari-Pz,28.1988889,76.6183333,Bore Well,1,57.76360912385338,56.66999209087512,81.69785910353583,80.99928802909916,56.66999209087512,False,False,False,False
Rewari     Rewari         Rewari          Rewari-PZ|28.19889|76.61833,Haryana,Rewari     Rewari         Rewari          Rewari-PZ,28.1988889,76.6183333,Bore Well,1,57.76360912385338,56.66999209087512,81.69785910353583,80.99928802909916,56.66999209087512,False,False,False,False
Rewari     Rewari         Rewari          Rewari-Pz|28.19889|76.61833,Haryana,Rewari     Rewari         Rewari          Rewari-Pz,28.1988889,76.6183333,Bore Well,1,57.76360912385338,56.66999209087512,81.69785910353583,80.99928802909916,56.66999209087512,False,False,False,False
Rohtak      Rohtak         Kansala         Kansala|28.89167|76.775,Haryana,Rohtak      Rohtak         Kansala         Kansala,28.8916667,76.775,Dug Well,1,50.88553214403109,48.32883272304439,30.289121617401424,31.381330343956655,30.289121617401424,False,False,False,False
Rohtak      Sampla         Hassangarh      Hassangarh|28.84167|76.85,Haryana,Rohtak      Sampla         Hassangarh      Hassangarh,28.8416667,76.85,Dug Well,1,42.17727327117919,39.713514253664414,21.970116005379413,22.90481830528156,21.970116005379413,False,False,False,False
Rohtak      Sampla         Sampla          Sampla|28.78333|76.7625,Haryana,Rohtak      Sampla         Sampla          Sampla,28.7833333,76.7625,Dug Well,1,42.62995752223103,39.87159492372309,30.51081106623036,31.116244834709068,30.51081106623036,False,False,False,False
Rohtak     Lakhan Majra   Tiloli            Tiloli-DW|28.97028|76.55139,Haryana,Rohtak     Lakhan Majra   Tiloli            Tiloli-DW,28.9702778,76.5513889,Dug Well,2,71.85020727150743,69.10206294825434,53.67496175070064,54.80375541406302,53.67496175070064,False,False,False,False
Rohtak     Rohtak         Assan             Assan-DW|28.89667|76.76111,Haryana,Rohtak     Rohtak         Assan             Assan-DW,28.8966667,76.7611111,Dug Well,2,52.13606358490879,49.55973274550508,31.743128209775218,32.83957751766796,31.743128209775218,False,False,False,False
Rohtak     Rohtak         Baland            Baland|28.8|76.58333,Haryana,Rohtak     Rohtak         Baland            Baland,28.8,76.5833333,Dug Well,2,57.63480087083746,54.778957867678805,47.78870963222066,48.49372190391487,47.78870963222066,False,False,False,False
Rohtak     Rohtak         Bhalaut           Bhalaut|28.90556|76.71667,Haryana,Rohtak     Rohtak         Bhalaut           Bhalaut,28.9055556,76.7166667,Dug Well,1,55.59729291014786,52.95738161520146,36.173294559749614,37.25971335923491,36.173294559749614,False,False,False,False
Rohtak     Rohtak         Kanheli           Kanheli-DW|28.87417|76.60556,Haryana,Rohtak     Rohtak         Kanheli           Kanheli-DW,28.8741667,76.6055556,Dug Well,2,60.77490409959655,57.97847944692065,46.046589166760604,46.976143896332836,46.046589166760604,False,False,False,False
Rohtak     Rohtak         Kansala           Kansala|28.89167|76.775,Haryana,Rohtak     Rohtak         Kansala           Kansala,28.8916667,76.775,Dug Well,2,50.88553214403109,48.32883272304439,30.289121617401424,31.381330343956655,30.289121617401424,False,False,False,False
Rohtak     Rohtak         Kharawar          Kharawar|28.97222|76.68333,Haryana,Rohtak     Rohtak         Kharawar          Kharawar,28.9722222,76.6833333,Dug Well,2,63.40696167883791,60.807848436525276,41.80473403894162,43.03215402138753,41.80473403894162,False,False,False,False
Rohtak     Rohtak         Kiloi             Kiloi-DW|28.94417|76.71528,Haryana,Rohtak     Rohtak         Kiloi             Kiloi-DW,28.9441667,76.7152778,Dug Well,2,59.03943032855797,56.45268584155762,37.711775431947544,38.90371041163606,37.711775431947544,False,False,False,False
Rohtak     Rohtak         Makhrauli Khurd   Makhrauli Khurd|28.93333|76.64167,Haryana,Rohtak     Rohtak         Makhrauli Khurd   Makhrauli Khurd,28.9333333,76.6416667,Dug Well,2,62.75184739906128,60.049599342737636,44.05226555466559,45.15831285016833,44.05226555466559,False,False,False,False
Rohtak     Rohtak         Ritoli            Ritoli-DW|28.77472|76.57028,Haryana,Rohtak     Rohtak         Ritoli            Ritoli-DW,28.7747222,76.5702778,Dug Well,2,57.28353719998148,54.418929965875336,49.242932087909196,49.871825619607094,49.242932087909196,False,False,False,False
Rohtak     Rohtak         Rohtak            Rohtak|28.88333|76.58333,Haryana,Rohtak     Rohtak         Rohtak            Rohtak,28.8833333,76.5833333,Dug Well,2,63.08945820258133,60.28681253248122,48.33710301555226,49.28308186221172,48.33710301555226,False,False,False,False
Rohtak     Rohtak         Sanghi            Sanghi-DW|29.02667|76.61583,Haryana,Rohtak     Rohtak         Sanghi            Sanghi-DW,29.0266667,76.6158333,Dug Well,1,72.23000437238818,69.6050236976436,50.3690472622698,51.64123958327522,50.3690472622698,False,False,False,False
Rohtak     Rohtak         Sanghi          Sanghi-DW|29.02667|76.61583,Haryana,Rohtak     Rohtak         Sanghi          Sanghi-DW,29.0266667,76.6158333,Dug Well,1,72.23000437238818,69.6050236976436,50.3690472622698,51.64123958327522,50.3690472622698,False,False,False,False
Rohtak     Sampla         Atail             Atail-DW|28.84167|76.75194,Haryana,Rohtak     Sampla         Atail             Atail-DW,28.8416667,76.7519444,Dug Well,1,47.98002810834717,45.29827305246573,31.46207957187798,32.33920594443319,31.46207957187798,False,False,False,False
Rohtak     Sampla         Atail           Atail-DW|28.84167|76.75194,Haryana,Rohtak     Sampla         Atail           Atail-DW,28.8416667,76.7519444,Dug Well,1,47.98002810834717,45.29827305246573,31.46207957187798,32.33920594443319,31.46207957187798,False,False,False,False
Rohtak     Sampla         Baliana           Baliana-DW|28.87083|76.68361,Haryana,Rohtak     Sampla         Baliana           Baliana-DW,28.8708333,76.6836111,Dug Well,1,54.91901805941322,52.18754630581383,38.47600842400448,39.42984644695401,38.47600842400448,False,False,False,False
Rohtak     Sampla         Baliana         Baliana-DW|28.87083|76.68361,Haryana,Rohtak     Sampla         Baliana         Baliana-DW,28.8708333,76.6836111,Dug Well,1,54.91901805941322,52.18754630581383,38.47600842400448,39.42984644695401,38.47600842400448,False,False,False,False
Rohtak     Sampla         Giji              Giji-DW|28.81861|76.775,Haryana,Rohtak     Sampla         Giji              Giji-DW,28.8186111,76.775,Dug Well,1,44.57217238983638,41.890040763263045,29.083882446301025,29.862371826398054,29.083882446301025,False,False,False,False
Rohtak     Sampla         Giji            Giji-DW|28.81861|76.775,Haryana,Rohtak     Sampla         Giji            Giji-DW,28.8186111,76.775,Dug Well,1,44.57217238983638,41.890040763263045,29.083882446301025,29.862371826398054,29.083882446301025,False,False,False,False
Rohtak     Sampla         Hassangarh        Hassangarh|28.84167|76.85,Haryana,Rohtak     Sampla         Hassangarh        Hassangarh,28.8416667,76.85,Dug Well,1,42.17727327117919,39.713514253664414,21.970116005379413,22.90481830528156,21.970116005379413,False,False,False,False
Rohtak     Sampla         Hassangarh      Hassangarh|28.84167|76.85,Haryana,Rohtak     Sampla         Hassangarh      Hassangarh,28.8416667,76.85,Dug Well,1,42.17727327117919,39.713514253664414,21.970116005379413,22.90481830528156,21.970116005379413,False,False,False,False
Rohtak     Sampla         Sampla            Sampla-Pz|28.775|76.775,Haryana,Rohtak     Sampla         Sampla            Sampla-Pz,28.775,76.775,Bore Well,1,41.10748861126239,38.35246310424345,29.428958879004547,29.985615892949426,29.428958879004547,False,False,False,False
Rohtak     Sampla         Sampla          Sampla-Pz|28.775|76.775,Haryana,Rohtak     Sampla         Sampla          Sampla-Pz,28.775,76.775,Bore Well,1,41.10748861126239,38.35246310424345,29.428958879004547,29.985615892949426,29.428958879004547,False,False,False,False
Rohtak     Sampla         Sampla          Sampla|28.78333|76.7625,Haryana,Rohtak     Sampla         Sampla          Sampla,28.7833333,76.7625,Dug Well,1,42.62995752223103,39.87159492372309,30.51081106623036,31.116244834709068,30.51081106623036,False,False,False,False
Shahdara     SHAHDARA          Shahdara         CBD Shahdara|28.66111|77.30305,Delhi,Shahdara     SHAHDARA          Shahdara         CBD Shahdara,28.66111,77.30305,unspecified,1,26.660489840133827,28.045582034080493,28.186466948106258,26.809330734311853,26.660489840133827,False,False,False,False
Shahdara     Shahdara          Shahdara           CBD Shahda|28.66111|77.30305,Delhi,Shahdara     Shahdara          Shahdara           CBD Shahda,28.66111,77.30305,unspecified,1,26.660489840133827,28.045582034080493,28.186466948106258,26.809330734311853,26.660489840133827,False,False,False,False
Shahdara     Shahdara          Shahdara          CBD Shahdar|28.66111|77.30305,Delhi,Shahdara     Shahdara          Shahdara          CBD Shahdar,28.66111,77.30305,unspecified,1,26.660489840133827,28.045582034080493,28.186466948106258,26.809330734311853,26.660489840133827,False,False,False,False
Shahdara     VIVEK VIHAR       Vivek Vihar      Vivek Vihar|28.67083|77.31305,Delhi,Shahdara     VIVEK VIHAR       Vivek Vihar      Vivek Vihar ,28.67083,77.31305,Bore Well,1,28.08491448053311,29.437190531636585,28.33989231082982,26.99731949970975,26.99731949970975,False,False,False,False
Shahdara     Vivek Vihar       Vivek Vihar        Vivek Viha|28.67083|77.31305,Delhi,Shahdara     Vivek Vihar       Vivek Vihar        Vivek Viha,28.67083,77.31305,Bore Well,1,28.08491448053311,29.437190531636585,28.33989231082982,26.99731949970975,26.99731949970975,False,False,False,False
Shahdara     Vivek Vihar       Vivek Vihar       Vivek Vihar|28.67083|77.31305,Delhi,Shahdara     Vivek Vihar       Vivek Vihar       Vivek Vihar,28.67083,77.31305,Bore Well,1,28.08491448053311,29.437190531636585,28.33989231082982,26.99731949970975,26.99731949970975,False,False,False,False
Sonipat       Kharhauda      Khanda           Khanda-DW|28.92|76.9,Haryana,Sonipat       Kharhauda      Khanda           Khanda-DW,28.92,76.9,Dug Well,1,47.73892967963496,45.59097260656669,20.524134513541267,21.88784021721533,20.524134513541267,False,False,False,False
Sonipat       Kharhauda      Kharkhauda       Kharkhauda|28.87917|76.9125,Haryana,Sonipat       Kharhauda      Kharkhauda       Kharkhauda,28.8791667,76.9125,Dug Well,1,43.07462309509032,40.90603515075668,17.21865148905473,18.453451165458745,17.21865148905473,False,False,False,True
Sonipat       Kharhauda      Pipli            Pipli-DW|28.86444|76.94306,Haryana,Sonipat       Kharhauda      Pipli            Pipli-DW,28.8644444,76.9430556,Dug Well,1,40.47909780548892,38.41743954025569,13.835471779999137,15.059235004373678,13.835471779999137,False,False,False,True
Sonipat       Kharhauda      Rohat            Rohat|28.93333|76.975,Haryana,Sonipat       Kharhauda      Rohat            Rohat,28.9333333,76.975,Dug Well,1,46.984766355480595,45.16722601705432,16.264663626504678,17.765343320102946,16.264663626504678,False,False,False,True
Sonipat       Kharhauda      Sisnah           Sisnah|28.9|76.85833,Haryana,Sonipat       Kharhauda      Sisnah           Sisnah,28.9,76.8583333,Dug Well,1,47.402340791551524,45.07702090997233,22.97828472003278,24.205460833978623,22.97828472003278,False,False,False,False
Sonipat       Rai            Janti Khurd      Janti Khurd-Pz|28.84583|77.15833,Haryana,Sonipat       Rai            Janti Khurd      Janti Khurd-Pz,28.8458333,77.1583333,Bore Well,2,36.87149495431184,36.173537287994726,8.938310449655736,8.895171955314245,8.895171955314245,False,False,True,True
Sonipat       Rai            Jhakauli         Jhakauli- Pz|28.93194|77.16389,Haryana,Sonipat       Rai            Jhakauli         Jhakauli- Pz,28.9319444,77.1638889,Bore Well,2,46.37730380743464,45.57196899581149,15.683771610216446,16.424732200203323,15.683771610216446,False,False,False,True
Sonipat       Rai            Kheaora          KheoraPz|28.96667|77.12083,Haryana,Sonipat       Rai            Kheaora          KheoraPz,28.9666667,77.1208333,Bore Well,2,49.68342737654653,48.60861547513337,17.46138760264674,18.574947618574775,17.46138760264674,False,False,False,True
Sonipat       Rai            Ladpur           Ladpur-Pz|28.91444|77.03944,Haryana,Sonipat       Rai            Ladpur           Ladpur-Pz,28.9144444,77.0394444,Bore Well,2,43.91692853021554,42.40993099556924,11.523027341258596,13.004435869116655,11.523027341258596,False,False,False,True
Sonipat       Rai            Nahri            Nahri|28.86667|77.04722,Haryana,Sonipat       Rai            Nahri            Nahri,28.8666667,77.0472222,Dug Well,2,38.557737648697284,37.0773171617467,6.26914086573065,7.776419027401819,6.26914086573065,False,False,True,True
Sonipat       Rai            Rai              Rai-Bahalgarh-|28.94167|77.09583,Haryana,Sonipat       Rai            Rai              Rai-Bahalgarh-,28.9416667,77.0958333,Bore Well,2,46.77529843557874,45.57917144285155,14.229610527026042,15.453343956007497,14.229610527026042,False,False,False,True
Sonipat       Rai            Rai(Bahalgarh)   Rai(Bahalgarh)|28.94167|77.09583,Haryana,Sonipat       Rai            Rai(Bahalgarh)   Rai(Bahalgarh),28.9416667,77.0958333,unspecified,2,46.77529843557874,45.57917144285155,14.229610527026042,15.453343956007497,14.229610527026042,False,False,False,True
Sonipat       Rai            Rasoi            Rasoi Pz|28.90278|77.11389,Haryana,Sonipat       Rai            Rasoi            Rasoi Pz,28.9027778,77.1138889,Bore Well,2,42.54843671820709,41.478142260733584,10.502562531643997,11.515872046135634,10.502562531643997,False,False,False,True
Sonipat       Rai            Rasoi           Rasoi Pz|28.90278|77.11389,Haryana,Sonipat       Rai            Rasoi           Rasoi Pz,28.9027778,77.1138889,Bore Well,1,42.54843671820709,41.478142260733584,10.502562531643997,11.515872046135634,10.502562531643997,False,False,False,True
Sonipat       Rai            Safiabad         Safiabad-Pz|28.88222|77.07722,Haryana,Sonipat       Rai            Safiabad         Safiabad-Pz,28.8822222,77.0772222,Bore Well,2,40.14586260229547,38.85675970022117,7.461351127712911,8.783471153173366,7.461351127712911,False,False,True,True
Sonipat       Sonipat        Bagru            Bagru-DW|28.99|76.93556,Haryana,Sonipat       Sonipat        Bagru            Bagru-DW,28.99,76.9355556,Dug Well,2,54.02968086268009,52.10912609257653,23.624329641125534,25.128906233941716,23.624329641125534,False,False,False,False
Sonipat       Sonipat        Barswani         Barswani- DW|29.0125|76.9625,Haryana,Sonipat       Sonipat        Barswani         Barswani- DW,29.0125,76.9625,Dug Well,2,55.84388681558746,54.04852106440986,24.4548382759799,25.964823552388832,24.4548382759799,False,False,False,False
Sonipat       Sonipat        Barswani        Barswani- DW|29.0125|76.9625,Haryana,Sonipat       Sonipat        Barswani        Barswani- DW,29.0125,76.9625,Dug Well,1,55.84388681558746,54.04852106440986,24.4548382759799,25.964823552388832,24.4548382759799,False,False,False,False
Sonipat       Sonipat        Barwasni         Barwasni Pz (s|29.0|76.96667,Haryana,Sonipat       Sonipat        Barwasni         Barwasni Pz (s,29.0,76.9666667,Bore Well,2,54.40019094989318,52.61054370853085,23.030370441233373,24.541011282460016,23.030370441233373,False,False,False,False
Sonipat       Sonipat        Barwasni        Barwasni Pz (s)|29.0|76.96667,Haryana,Sonipat       Sonipat        Barwasni        Barwasni Pz (s),29.0,76.9666667,Bore Well,1,54.40019094989318,52.61054370853085,23.030370441233373,24.541011282460016,23.030370441233373,False,False,False,False
Sonipat       Sonipat        Bohela           Bohela|29.08056|76.85611,Haryana,Sonipat       Sonipat        Bohela           Bohela,29.0805556,76.8561111,Dug Well,1,65.95455827075556,63.87503475897886,36.30486323999216,37.80662186811508,36.30486323999216,False,False,False,False
Sonipat       Sonipat        Bohela          Bohela|29.08056|76.85611,Haryana,Sonipat       Sonipat        Bohela          Bohela,29.0805556,76.8561111,Dug Well,1,65.95455827075556,63.87503475897886,36.30486323999216,37.80662186811508,36.30486323999216,False,False,False,False
Sonipat       Sonipat        Chitana          Chitana-DW|29.03778|76.94194,Haryana,Sonipat       Sonipat        Chitana          Chitana-DW,29.0377778,76.9419444,Dug Well,2,59.0247076695176,57.174731054521565,27.86512345014272,29.376159966326334,27.86512345014272,False,False,False,False
Sonipat       Sonipat        Juan             Juan-DW|29.0625|76.90056,Haryana,Sonipat       Sonipat        Juan             Juan-DW,29.0625,76.9005556,Dug Well,1,62.71401152297455,60.74806410590898,32.23967729874731,33.74987608696942,32.23967729874731,False,False,False,False
Sonipat       Sonipat        Machhri          Machhri|29.05417|76.85833,Haryana,Sonipat       Sonipat        Machhri          Machhri,29.0541667,76.8583333,Dug Well,2,63.121026186893964,61.018389380593085,33.83050971018835,35.32317542586876,33.83050971018835,False,False,False,False
Sonipat       Sonipat        Mohana           Mohana Pzm|29.0375|76.87361,Haryana,Sonipat       Sonipat        Mohana           Mohana Pzm,29.0375,76.8736111,Bore Well,1,60.87380486858329,58.79705469675643,31.455657456830036,32.94851258675301,31.455657456830036,False,False,False,False
Sonipat       Sonipat        Murthal          Murthal-Pz|29.04056|77.09111,Haryana,Sonipat       Sonipat        Murthal          Murthal-Pz,29.0405556,77.0911111,Bore Well,2,57.757702818864495,56.51158724066124,25.11697982357476,26.40000299294531,25.11697982357476,False,False,False,False
Sonipat       Sonipat        Murthal         Murthal-Pz|29.04056|77.09111,Haryana,Sonipat       Sonipat        Murthal         Murthal-Pz,29.0405556,77.0911111,Bore Well,1,57.757702818864495,56.51158724066124,25.11697982357476,26.40000299294531,25.11697982357476,False,False,False,False
Sonipat       Sonipat        Pinana           Pinana|29.06111|76.83333,Haryana,Sonipat       Sonipat        Pinana           Pinana,29.0611111,76.8333333,Dug Well,2,64.71595595596281,62.552016828084,35.97084231739384,37.453038510929325,35.97084231739384,False,False,False,False
Sonipat       Sonipat        Pinana          Pinana|29.06111|76.83333,Haryana,Sonipat       Sonipat        Pinana          Pinana,29.0611111,76.8333333,Dug Well,1,64.71595595596281,62.552016828084,35.97084231739384,37.453038510929325,35.97084231739384,False,False,False,False
Sonipat    Ganaur             Larsauli          Larsauli-Pz|29.0925|77.03472,Haryana,Sonipat    Ganaur             Larsauli          Larsauli-Pz,29.0925,77.0347222,Bore Well,1,63.687648467631874,62.21291617710597,31.064370317038083,32.47135251503515,31.064370317038083,False,False,False,False
Sonipat    Ganaur         Larsauli         Larsauli-Pz|29.0925|77.03472,Haryana,Sonipat    Ganaur         Larsauli         Larsauli-Pz,29.0925,77.0347222,Bore Well,1,63.687648467631874,62.21291617710597,31.064370317038083,32.47135251503515,31.064370317038083,False,False,False,False
Sonipat    Ganaur         Purkhas          Purkhas-Pz|29.06528|76.83194,Haryana,Sonipat    Ganaur         Purkhas          Purkhas-Pz,29.0652778,76.8319444,Bore Well,2,65.19613533208934,63.03340350866161,36.411090916484795,37.89484009336883,36.411090916484795,False,False,False,False
Sonipat    Gohana             Bhainswal         Bhainswal|29.03333|76.79167,Haryana,Sonipat    Gohana             Bhainswal         Bhainswal,29.0333333,76.7916667,Dug Well,1,63.55905913173967,61.254476337334566,36.615390246456286,38.04332750697311,36.615390246456286,False,False,False,False
Sonipat    Gohana             Lath              Lath|29.075|76.77917,Haryana,Sonipat    Gohana             Lath              Lath,29.075,76.7791667,Dug Well,1,68.25553394220908,65.97428825801246,40.67919616386783,42.13589020339256,40.67919616386783,False,False,False,False
Sonipat    Gohana         Anwali           Anwali-Pz|29.00278|76.75833,Haryana,Sonipat    Gohana         Anwali           Anwali-Pz,29.0027778,76.7583333,Bore Well,2,62.11753208460028,59.69607040122555,37.096919552266584,38.45216918059311,37.096919552266584,False,False,False,False
Sonipat    Gohana         Bhainswal        Bhainswal|29.03333|76.79167,Haryana,Sonipat    Gohana         Bhainswal        Bhainswal,29.0333333,76.7916667,Dug Well,2,63.55905913173967,61.254476337334566,36.615390246456286,38.04332750697311,36.615390246456286,False,False,False,False
Sonipat    Gohana         Lath             Lath|29.075|76.77917,Haryana,Sonipat    Gohana         Lath             Lath,29.075,76.7791667,Dug Well,2,68.25553394220908,65.97428825801246,40.67919616386783,42.13589020339256,40.67919616386783,False,False,False,False
Sonipat    Gohana         Rukhi            Rukhi-Pz|29.08389|76.675,Haryana,Sonipat    Gohana         Rukhi            Rukhi-Pz,29.0838889,76.675,Bore Well,1,74.04101643084036,71.56751933375612,48.94971397178739,50.340794638910765,48.94971397178739,False,False,False,False
Sonipat    Kathura            Ahulana           Ahulana|29.11944|76.64583,Haryana,Sonipat    Kathura            Ahulana           Ahulana,29.1194444,76.6458333,Dug Well,1,78.89815934532629,76.41871833922242,53.62353271988804,55.02921798889523,53.62353271988804,False,False,False,False
Sonipat    Kathura            Bhunderi          Bhunderi|29.1|76.61528,Haryana,Sonipat    Kathura            Bhunderi          Bhunderi,29.1,76.6152778,Dug Well,1,78.76391753407123,76.21929971838688,54.68476814274066,56.051881481151604,54.68476814274066,False,False,False,False
Sonipat    Kathura            Kathura           Kathura Pz|29.075|76.55833,Haryana,Sonipat    Kathura            Kathura           Kathura Pz,29.075,76.5583333,Bore Well,1,79.93050720352603,77.2908391783624,57.85653924899355,59.157216024851685,57.85653924899355,False,False,False,False
Sonipat    Kathura        Ahulana          Ahulana|29.11944|76.64583,Haryana,Sonipat    Kathura        Ahulana          Ahulana,29.1194444,76.6458333,Dug Well,2,78.89815934532629,76.41871833922242,53.62353271988804,55.02921798889523,53.62353271988804,False,False,False,False
Sonipat    Kathura        Bhunderi         Bhunderi|29.1|76.61528,Haryana,Sonipat    Kathura        Bhunderi         Bhunderi,29.1,76.6152778,Dug Well,2,78.76391753407123,76.21929971838688,54.68476814274066,56.051881481151604,54.68476814274066,False,False,False,False
Sonipat    Kathura        Kathura          Kathura Pz|29.075|76.55833,Haryana,Sonipat    Kathura        Kathura          Kathura Pz,29.075,76.5583333,Bore Well,2,79.93050720352603,77.2908391783624,57.85653924899355,59.157216024851685,57.85653924899355,False,False,False,False
Sonipat    Kathura        Kathura          Kathura|29.10833|76.58333,Haryana,Sonipat    Kathura        Kathura          Kathura,29.1083333,76.5833333,Dug Well,2,81.33889432830844,78.76184881793569,57.76301388188432,59.11828001556808,57.76301388188432,False,False,False,False
Sonipat    Kathura        Mahara           Mahara|29.09861|76.68472,Haryana,Sonipat    Kathura        Mahara           Mahara,29.0986111,76.6847222,Dug Well,2,74.93519960428007,72.4950539308504,49.23317276494016,50.64545065560736,49.23317276494016,False,False,False,False
Sonipat    Kathura        Tihar Malikpur   Tihar Malikpur-DW|29.04722|76.82361,Haryana,Sonipat    Kathura        Tihar Malikpur   Tihar Malikpur-DW,29.0472222,76.8236111,Dug Well,2,63.65433146186269,61.44775197067279,35.45452682278965,36.92094379668252,35.45452682278965,False,False,False,False
Sonipat    Kharhauda          Farmana           Farmana|28.98472|76.8125,Haryana,Sonipat    Kharhauda          Farmana           Farmana,28.9847222,76.8125,Dug Well,1,57.82001679820019,55.500088655296,31.636564412720283,33.01848525639297,31.636564412720283,False,False,False,False
Sonipat    Kharhauda          Sisnah            Sisnah|28.9|76.85833,Haryana,Sonipat    Kharhauda          Sisnah            Sisnah,28.9,76.8583333,Dug Well,1,47.402340791551524,45.07702090997233,22.97828472003278,24.205460833978623,22.97828472003278,False,False,False,False
Sonipat    Kharhauda      Anandpur         Anandpur-Jarot-DW|28.91639|76.93694,Haryana,Sonipat    Kharhauda      Anandpur         Anandpur-Jarot-DW,28.9163889,76.9369444,Dug Well,1,46.14277664414007,44.1358624592895,17.4192352903182,18.839782632232044,17.4192352903182,False,False,False,True
Sonipat    Kharhauda      Anandpur         Anandpur-Jarot-|28.91639|76.93694,Haryana,Sonipat    Kharhauda      Anandpur         Anandpur-Jarot-,28.9163889,76.9369444,Dug Well,1,46.14277664414007,44.1358624592895,17.4192352903182,18.839782632232044,17.4192352903182,False,False,False,True
Sonipat    Kharhauda      Barona           Barona-DW|28.83222|76.90833,Haryana,Sonipat    Kharhauda      Barona           Barona-DW,28.8322222,76.9083333,Dug Well,2,38.48105107050262,36.20260265280301,16.2012889402442,17.12660259039167,16.2012889402442,False,False,False,True
