job_id,job_name,file,bytes,sha256
3fe6b198-84a6-4439-9375-210cdfa5fe34,delhi_ncr_sbas_d136_v1_val_20250818_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4.txt,1029,
3fe6b198-84a6-4439-9375-210cdfa5fe34,delhi_ncr_sbas_d136_v1_val_20250818_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4_README.md.txt,21920,
3fe6b198-84a6-4439-9375-210cdfa5fe34,delhi_ncr_sbas_d136_v1_val_20250818_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4_amp.kmz,7991091,
3fe6b198-84a6-4439-9375-210cdfa5fe34,delhi_ncr_sbas_d136_v1_val_20250818_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4_amp.tif,18212534,
3fe6b198-84a6-4439-9375-210cdfa5fe34,delhi_ncr_sbas_d136_v1_val_20250818_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4_conncomp.tif,275100,d696e3eef47b6e8739037174b24601543073ffa21e3e3e03ee8df66a0ef1ed06
3fe6b198-84a6-4439-9375-210cdfa5fe34,delhi_ncr_sbas_d136_v1_val_20250818_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4_corr.tif,17177493,47d1be9ffcbdd80dd982f8da40458453e92f036e61427c936f930c869ba98a5f
3fe6b198-84a6-4439-9375-210cdfa5fe34,delhi_ncr_sbas_d136_v1_val_20250818_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4_dem.tif,3407163,74868d77f886ce79c09b31f24ca9195fd02b54234b51a52ba8d596c730aaa3ee
3fe6b198-84a6-4439-9375-210cdfa5fe34,delhi_ncr_sbas_d136_v1_val_20250818_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4_lv_phi.tif,11815040,c54b7fb084f78c1b0fa6d304c7c9bc59c4d842999e8ccad243083464bf6a4554
3fe6b198-84a6-4439-9375-210cdfa5fe34,delhi_ncr_sbas_d136_v1_val_20250818_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4_lv_theta.tif,12811741,0cd6f34b19340334fce7fe17ce41c751ddae528ac9095edc03546e3bbeba5f0d
3fe6b198-84a6-4439-9375-210cdfa5fe34,delhi_ncr_sbas_d136_v1_val_20250818_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4_unw_phase.png,1296328,
3fe6b198-84a6-4439-9375-210cdfa5fe34,delhi_ncr_sbas_d136_v1_val_20250818_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4_unw_phase.tif,18152994,d6b66ab925c93af86d7fbbe3b2a4cf4ac0ec2c2b6f84c7508ede8808a46ff342
3fe6b198-84a6-4439-9375-210cdfa5fe34,delhi_ncr_sbas_d136_v1_val_20250818_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4_water_mask.tif,91063,0a4d553e46dfc48ed773f3b89f8d7bf8956e2b57977c83f0fffbf3d456635951
3fe6b198-84a6-4439-9375-210cdfa5fe34,delhi_ncr_sbas_d136_v1_val_20250818_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4_wrapped_phase.kmz,10850679,
3fe6b198-84a6-4439-9375-210cdfa5fe34,delhi_ncr_sbas_d136_v1_val_20250818_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250923_VV_INT40_C4A4_wrapped_phase.tif,19748568,
e8a2cd1c-8c23-4e9d-bef8-e40b76498bfe,delhi_ncr_sbas_d136_v1_val_20250818_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA.txt,1030,
e8a2cd1c-8c23-4e9d-bef8-e40b76498bfe,delhi_ncr_sbas_d136_v1_val_20250818_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA_README.md.txt,21920,
e8a2cd1c-8c23-4e9d-bef8-e40b76498bfe,delhi_ncr_sbas_d136_v1_val_20250818_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA_amp.kmz,7937748,
e8a2cd1c-8c23-4e9d-bef8-e40b76498bfe,delhi_ncr_sbas_d136_v1_val_20250818_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA_amp.tif,18238805,
e8a2cd1c-8c23-4e9d-bef8-e40b76498bfe,delhi_ncr_sbas_d136_v1_val_20250818_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA_conncomp.tif,317801,536d91628027b15ba4f603fe4c9cbe965498b3274c4a213b2b654ed2a70f454e
e8a2cd1c-8c23-4e9d-bef8-e40b76498bfe,delhi_ncr_sbas_d136_v1_val_20250818_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA_corr.tif,17212566,542b51580359de8a5c49789bad6835ce65a79ce16a243da498982bd47b4eea34
e8a2cd1c-8c23-4e9d-bef8-e40b76498bfe,delhi_ncr_sbas_d136_v1_val_20250818_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA_dem.tif,3407270,98756d802f9608d49b4b1b0a844ce17275245e320c909bac32209d065dbc7499
e8a2cd1c-8c23-4e9d-bef8-e40b76498bfe,delhi_ncr_sbas_d136_v1_val_20250818_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA_lv_phi.tif,11814299,4dfd7d26fdf2c9b16fb0eb45c7431503cc24f714537bfe841e21be125f01a93f
e8a2cd1c-8c23-4e9d-bef8-e40b76498bfe,delhi_ncr_sbas_d136_v1_val_20250818_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA_lv_theta.tif,12813153,880fbf732d1d79194ffee5a11080676dc20e07f6ed9fea518e43907a3d7c2e9f
e8a2cd1c-8c23-4e9d-bef8-e40b76498bfe,delhi_ncr_sbas_d136_v1_val_20250818_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA_unw_phase.png,1308430,
e8a2cd1c-8c23-4e9d-bef8-e40b76498bfe,delhi_ncr_sbas_d136_v1_val_20250818_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA_unw_phase.tif,16547624,0d4153b1c714621d1efae8aab5bb2178a0c0379c5228b32575325f13fd6e8d26
e8a2cd1c-8c23-4e9d-bef8-e40b76498bfe,delhi_ncr_sbas_d136_v1_val_20250818_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA_water_mask.tif,91113,34085ed7e62f659715ed299d4342291ec14c0db991be8690d60949611b2033bc
e8a2cd1c-8c23-4e9d-bef8-e40b76498bfe,delhi_ncr_sbas_d136_v1_val_20250818_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA_wrapped_phase.kmz,11726284,
e8a2cd1c-8c23-4e9d-bef8-e40b76498bfe,delhi_ncr_sbas_d136_v1_val_20250818_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250818_20250911_VV_INT40_A6BA_wrapped_phase.tif,19857616,
38d1b118-518b-409d-9f74-089c51486032,delhi_ncr_sbas_d136_v1_val_20250806_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3.txt,1030,
38d1b118-518b-409d-9f74-089c51486032,delhi_ncr_sbas_d136_v1_val_20250806_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3_README.md.txt,21920,
38d1b118-518b-409d-9f74-089c51486032,delhi_ncr_sbas_d136_v1_val_20250806_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3_amp.kmz,7939869,
38d1b118-518b-409d-9f74-089c51486032,delhi_ncr_sbas_d136_v1_val_20250806_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3_amp.tif,18237889,
38d1b118-518b-409d-9f74-089c51486032,delhi_ncr_sbas_d136_v1_val_20250806_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3_conncomp.tif,283256,cd65ac89c53d8bb4817fd81f9e83385923ec1562530b6c3ee4347f3ba70c0373
38d1b118-518b-409d-9f74-089c51486032,delhi_ncr_sbas_d136_v1_val_20250806_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3_corr.tif,17191311,3958e630d6cd305f2286726e1bb41687820107ed2631863529b2810edc5660e7
38d1b118-518b-409d-9f74-089c51486032,delhi_ncr_sbas_d136_v1_val_20250806_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3_dem.tif,3407294,c9d6474fa6c17c636d55d9e8b60be6fab2542d33e1aa66ed205d272b4aa45b02
38d1b118-518b-409d-9f74-089c51486032,delhi_ncr_sbas_d136_v1_val_20250806_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3_lv_phi.tif,11814979,14c0c50522fa3b08eb63be56e31c5df7c2735c2100ffbdc7a7651f80dcf59d67
38d1b118-518b-409d-9f74-089c51486032,delhi_ncr_sbas_d136_v1_val_20250806_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3_lv_theta.tif,12812772,76f924c49a40425cc8093c053c9fa2051b2a079a5d181dc6c33d12d4102bdae7
38d1b118-518b-409d-9f74-089c51486032,delhi_ncr_sbas_d136_v1_val_20250806_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3_unw_phase.png,1199176,
38d1b118-518b-409d-9f74-089c51486032,delhi_ncr_sbas_d136_v1_val_20250806_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3_unw_phase.tif,16791403,4dec855b462d653a02d4c1d15e0cf3075bd31f095a70d97eb8972f756d95d1d6
38d1b118-518b-409d-9f74-089c51486032,delhi_ncr_sbas_d136_v1_val_20250806_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3_water_mask.tif,90638,064f83a9ae82970667103eaecb42d38c3960a6a75f62af3526c1776c98bace0d
38d1b118-518b-409d-9f74-089c51486032,delhi_ncr_sbas_d136_v1_val_20250806_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3_wrapped_phase.kmz,11536570,
38d1b118-518b-409d-9f74-089c51486032,delhi_ncr_sbas_d136_v1_val_20250806_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250806_20250911_VV_INT40_FCF3_wrapped_phase.tif,19679648,
